"user_id","ltv"
user0094771,27.34
user0103668,25.36
user0035821,67.46
user0040455,21.13
user0016833,10.89
user0019520,11.75
user0067070,125.47
user0114941,24.24
user0004071,11.25
user0117863,10.74
user0060666,10.74
user0068961,15.03
user0107753,34.56
user0096523,10.91
user0052274,11.23
user0005268,33.77
user0043943,716.14
user0044143,40.10
user0039562,48.77
user0098832,188.05
user0048053,11.12
user0079150,24.59
user0121047,11.78
user0009351,46.71
user0071818,24.73
user0004154,61.40
user0101649,331.67
user0045946,47.73
user0086043,10.66
user0041273,47.68
user0018361,11.02
user0108073,23.12
user0112336,11.16
user0019843,53.50
user0089910,10.74
user0047061,12.33
user0119819,21.96
user0069305,20.40
user0046076,10.01
user0000914,10.01
user0036621,11.02
user0031110,30.46
user0012747,164.23
user0105648,41.43
user0061290,23.34
user0066221,12.32
user0080701,41.55
user0088602,21.47
user0004876,10.67
user0051214,27.01
user0063019,105.14
user0010238,11.25
user0094111,12.45
user0010292,105.31
user0091393,23.82
user0019905,11.21
user0005649,254.94
user0108708,24.84
user0041655,41.21
user0103567,29.67
user0075111,37.46
user0054392,21.44
user0066060,10.75
user0046583,56.55
user0055901,13.54
user0002820,227.15
user0052090,13.01
user0004479,11.19
user0052839,10.29
user0027992,11.03
user0061065,21.51
user0104907,10.92
user0011177,11.7
user0072139,211.06
user0061441,10.9
user0028300,22.84
user0054313,10.95
user0024120,10.91
user0011285,83.01
user0110286,12.78
user0085736,11.25
user0009026,11.28
user0000905,155.75
user0098655,22.76
user0117219,10.39
user0081348,10.22
user0006983,552.54
user0065627,45.16
user0114379,404.84
user0080146,132.68
user0073279,22.03
user0104303,23.96
user0051867,24.64
user0007784,53.56
user0014148,21.82
user0043156,43.43
user0032964,10.86
user0016870,128.21
user0023619,10.18
user0080059,10.71
user0117763,11.65
user0059863,29.55
user0092366,12.99
user0085187,237.54
user0079462,31.79
user0038377,14
user0118872,11.69
user0108131,368.77
user0110641,10.26
user0057078,12.3
user0081708,25.07
user0031311,21.43
user0113116,11.96
user0090030,348.67
user0034369,229.86
user0053980,13.79
user0029535,56.28
user0109186,23.93
user0086598,21.96
user0052966,104.78
user0085603,10.07
user0034361,11.16
user0106796,13.31
user0030422,402.85
user0066095,33.23
user0085434,203.92
user0075363,10.17
user0119022,21.71
user0026182,11.09
user0033611,10.07
user0080060,12.38
user0075450,331.08
user0019038,373.70
user0105319,13.95
user0092704,37.42
user0001680,34.37
user0100539,53.21
user0071453,22.61
user0073886,10.01
user0085005,10.05
user0081505,10.39
user0081441,11.58
user0104920,64.57
user0020797,11.16
user0094953,246.87
user0006172,32.25
user0016866,11.25
user0119750,22.81
user0079899,12.56
user0037432,37.65
user0046250,10.04
user0012770,21.63
user0120050,22.52
user0039852,33.50
user0009231,35.87
user0071974,10.04
user0078697,45.60
user0059861,21.14
user0080484,23.74
user0058385,32.83
user0044718,122.37
user0061010,704.50
user0039000,25.51
user0051128,10.07
user0068736,10.04
user0098027,30.37
user0032821,12.24
user0118299,44.91
user0106929,14.28
user0022350,10.07
user0084685,20.49
user0017204,452.22
user0013018,275.00
user0078424,12.36
user0101465,11.16
user0033099,22.33
user0086228,10.96
user0080919,11.44
user0104989,10.89
user0032301,11.46
user0096352,10.46
user0006615,10.04
user0024492,10.94
user0016812,22.87
user0039342,10.78
user0054971,14.31
user0089357,10.36
user0017527,24.98
user0001684,12.31
user0029757,30.25
user0008596,24.84
user0100619,43.61
user0008371,10.21
user0056410,10.15
user0044606,46.65
user0054343,21.51
user0106325,60.31
user0054603,149.13
user0002700,93.21
user0105178,394.52
user0118961,14.41
user0104595,164.42
user0025494,11.54
user0088039,25.47
user0044575,471.69
user0085244,10.81
user0072429,10.01
user0017047,76.22
user0105255,13.08
user0029937,11.09
user0073067,11.16
user0010722,42.11
user0021837,10.07
user0014588,12.94
user0032554,37.49
user0037430,11.12
user0092895,14.91
user0112585,11.67
user0060450,11.13
user0104126,11.2
user0052033,51.04
user0034234,21.81
user0117118,12.65
user0101347,10.88
user0079861,22.23
user0100005,21.52
user0060897,10.69
user0075009,21.18
user0107398,22.18
user0105619,32.29
user0119733,47.28
user0083425,21.45
user0013809,10.81
user0017390,10.67
user0056070,18.38
user0044457,151.17
user0096314,11.16
user0089727,33.65
user0022439,10.91
user0098160,10.77
user0019579,11.2
user0030966,50.75
user0028658,35.70
user0082858,603.02
user0039256,42.99
user0118018,10.81
user0041798,20.82
user0038968,200.05
user0102217,22.23
user0063174,12.44
user0036370,10.74
user0113914,21.12
user0113954,12.27
user0100643,32.35
user0002010,30.03
user0065915,90.73
user0069282,10.53
user0108329,10.18
user0036799,10.87
user0106881,34.03
user0110156,20.91
user0094850,10.22
user0011963,76.81
user0118850,12.77
user0079337,10.01
user0071016,76.45
user0059014,147.13
user0081472,20.94
user0031463,10.01
user0058468,21.27
user0110276,10.53
user0060737,21.79
user0084791,56.90
user0108842,11.88
user0023179,15.6
user0007336,32.52
user0062104,10.12
user0063986,10.81
user0000619,22.96
user0119414,14.55
user0070202,45.72
user0051600,22.76
user0085489,28.36
user0085545,50.83
user0099970,11.99
user0008884,11.65
user0012296,188.32
user0059152,10.75
user0104768,13.89
user0034088,12.01
user0094761,15.96
user0080653,11.16
user0041543,51.69
user0030275,40.07
user0068201,101.05
user0107196,10.1
user0078540,11.47
user0028449,12.45
user0066892,24.69
user0009110,10.95
user0018359,272.22
user0119574,11.16
user0029695,115.83
user0093786,23.21
user0074746,33.58
user0119436,10.92
user0099336,11.59
user0092899,10.86
user0025154,32.75
user0118726,59.82
user0061492,20.45
user0015419,10.4
user0056600,12.77
user0055584,324.51
user0026228,12.2
user0010844,45.58
user0067988,11.23
user0074374,11.42
user0052373,90.20
user0072851,45.06
user0013668,10.81
user0003232,930.39
user0007273,333.24
user0119406,11.86
user0047588,26.18
user0053323,10.52
user0114694,12.31
user0038332,13.31
user0116826,24.40
user0110494,11.14
user0056240,12.66
user0109091,13.17
user0026224,11.96
user0103629,10.9
user0053505,11.23
user0043770,11.54
user0121239,24.21
user0099913,11.21
user0076623,25.26
user0107316,12.34
user0065691,11.09
user0023874,11.16
user0069887,11.27
user0058403,10.07
user0096374,34.37
user0060530,11.02
user0061861,103.42
user0086755,303.84
user0099749,35.88
user0029878,59.02
user0061309,11.09
user0006236,202.14
user0090914,11.61
user0067984,46.17
user0085690,10.66
user0007510,21.32
user0064807,10.95
user0053552,58.13
user0112649,11.02
user0088177,22.11
user0002449,10.37
user0088701,10.32
user0084181,247.01
user0002568,301.69
user0051290,69.04
user0079358,10.95
user0095688,602.72
user0087124,32.77
user0011715,160.73
user0000810,351.78
user0118354,61.61
user0117669,49.28
user0084237,57.83
user0018157,21.66
user0055454,808.89
user0084662,10.81
user0035620,30.54
user0088123,21.55
user0117468,22.07
user0108890,359.19
user0073748,55.10
user0018035,12.56
user0035113,12.04
user0051549,32.58
user0053017,22.11
user0066948,11.05
user0015892,32.54
user0076164,10.81
user0064639,10.18
user0042111,11.03
user0065712,47.53
user0110548,10.18
user0118408,11.11
user0090731,110.68
user0036922,12.62
user0108968,12.98
user0054705,22.90
user0058199,106.31
user0080042,33.15
user0066164,10.46
user0021317,10.29
user0120478,32.65
user0022104,22.01
user0098298,33.02
user0102195,10.91
user0027986,43.78
user0044777,24.76
user0034886,54.31
user0025374,597.94
user0118020,20.29
user0071927,11.12
user0033516,769.44
user0062689,14.17
user0021253,11.45
user0076321,50.56
user0009999,463.09
user0092949,25.11
user0051321,10.88
user0069488,42.84
user0068023,22.74
user0083591,58.42
user0101850,21.82
user0060820,212.91
user0070836,12.31
user0059918,11
user0094199,10.77
user0050316,10.92
user0032334,12.54
user0069780,138.07
user0049156,31.20
user0065682,27.41
user0075511,53.89
user0084024,10.53
user0012790,179.81
user0051108,12.39
user0074059,11.05
user0098742,10.11
user0003018,10.99
user0043874,11.33
user0069092,22.04
user0039945,24.08
user0091859,11.93
user0003587,165.12
user0114229,11.13
user0084861,10.86
user0004970,23.48
user0005435,468.11
user0073788,11.02
user0085678,32.47
user0031338,64.74
user0120731,171.76
user0069173,128.37
user0031694,355.64
user0119997,11.51
user0019879,10.77
user0106501,491.19
user0001421,13.1
user0113541,10.79
user0045223,107.64
user0117344,23.80
user0084955,448.29
user0064660,272.36
user0081307,339.43
user0032424,12.24
user0068206,106.56
user0027250,90.25
user0069998,11.12
user0014595,13.41
user0118942,62.61
user0069190,14.34
user0020750,13.85
user0048982,11.02
user0075920,22.89
user0037836,10.25
user0107648,33.71
user0086095,10.81
user0093537,21.87
user0096890,21.83
user0074378,10.9
user0038576,22.14
user0116644,10.74
user0109247,86.57
user0008643,14.52
user0027040,26.21
user0084359,208.05
user0117596,40.03
user0049035,20.17
user0033550,22.33
user0046423,10.97
user0023844,17.42
user0105317,299.38
user0063815,10.9
user0092669,11.88
user0016430,26.73
user0018448,11.75
user0007739,40.20
user0044943,21.44
user0041790,22.79
user0089342,21.72
user0043960,15.15
user0106854,26.99
user0005980,11.05
user0091535,11.16
user0024558,10.74
user0008669,24.58
user0028438,420.15
user0041266,14.66
user0057565,12.31
user0066709,78.47
user0053501,13.2
user0036835,10.01
user0070428,104.19
user0106355,33.98
user0082806,113.61
user0057458,65.20
user0061639,370.12
user0104077,62.20
user0003991,27.6
user0095477,55.82
user0096633,49.95
user0006182,11.52
user0082069,13.87
user0070173,22.01
user0058785,425.27
user0068244,100.40
user0031526,11.62
user0029531,10.81
user0065363,13.63
user0037427,31.64
user0053862,50.05
user0033039,51.24
user0076881,11.23
user0039174,47.72
user0072029,24.87
user0113849,63.23
user0002466,90.48
user0104602,25.42
user0006594,10.74
user0040156,11.44
user0087743,11.1
user0068653,75.31
user0099877,17.68
user0110513,11.05
user0109344,55.56
user0070997,10.81
user0009530,20.02
user0044356,717.07
user0050052,365.27
user0005038,11.49
user0041043,21.87
user0118257,10.58
user0033036,20.26
user0059923,10.29
user0060016,11.16
user0119834,21.8
user0060163,10.74
user0114832,146.81
user0012228,801.27
user0017560,10.01
user0065168,10.74
user0073984,1204.33
user0003970,10.9
user0027540,11.71
user0049698,36.53
user0049185,46.93
user0051307,11.62
user0071619,12.44
user0110882,26.84
user0035627,1703.43
user0017811,10.94
user0023441,13.71
user0021765,21.58
user0116468,108.70
user0038259,26.57
user0002593,11.06
user0072252,11.17
user0019676,370.26
user0108953,260.54
user0070940,21.69
user0112620,10.89
user0101231,10.28
user0105786,11.81
user0056936,21.76
user0120855,19
user0097205,31.81
user0000500,63.54
user0105041,11.85
user0009652,33.19
user0076813,21.06
user0105184,20.81
user0095118,11.05
user0051487,39.54
user0075955,24.98
user0114145,12.35
user0016508,11.16
user0098370,22.15
user0016016,10.39
user0089278,61.05
user0094678,25.28
user0024326,75.40
user0019981,21.73
user0024134,11.02
user0053035,48.28
user0030903,310.86
user0052818,11.38
user0074188,25.69
user0098347,27.01
user0004328,56.04
user0035038,25.81
user0104625,22.06
user0039189,10.82
user0068818,37.04
user0070565,24.53
user0108711,12.74
user0061023,10.01
user0097891,10.53
user0062749,56.29
user0107123,60.12
user0013020,11.12
user0071050,49.98
user0020151,20.32
user0035030,10.95
user0095144,11.83
user0094975,23.82
user0105446,13.47
user0040878,49.60
user0090189,463.17
user0108402,13.63
user0048174,696.95
user0006639,22.88
user0106305,21.61
user0111929,21.73
user0052638,10.77
user0028314,22.46
user0069069,10.01
user0038231,11.26
user0092752,115.92
user0098675,12.25
user0085954,70.20
user0011450,335.40
user0114723,421.05
user0034817,91.57
user0052958,11.12
user0078905,12.35
user0066618,43.98
user0026230,33.83
user0019711,24.80
user0061198,76.88
user0016165,10.37
user0115266,541.13
user0043157,51.36
user0103298,23.15
user0000272,10.23
user0037643,12.52
user0106486,956.68
user0064725,10.53
user0054012,12.19
user0009826,178.04
user0006919,39.15
user0024614,406.17
user0058341,24.87
user0017956,11
user0072287,22.26
user0022881,34.34
user0017780,11.54
user0067796,11.25
user0063515,22.5
user0078577,10.78
user0092549,10.96
user0004701,10.99
user0089773,54.83
user0025181,10.49
user0081085,11.47
user0052518,187.58
user0072322,368.69
user0045655,11.71
user0008269,10.95
user0000077,34.10
user0039437,593.57
user0011305,29.28
user0083282,11.12
user0044773,11.38
user0103201,12.4
user0029266,21.44
user0104872,167.08
user0049554,122.20
user0103086,23.79
user0011194,11.5
user0121074,132.50
user0068659,22.32
user0098365,32.79
user0039019,11.54
user0076928,22.25
user0110515,48.35
user0012199,59.2
user0046600,11.02
user0073879,10.14
user0091327,132.83
user0014798,1283.72
user0109383,11.2
user0084573,498.33
user0061632,23.39
user0001136,20.74
user0056339,36.13
user0078270,55.40
user0010743,14.94
user0080421,191.28
user0121099,35.27
user0101464,10.95
user0115110,16.83
user0028706,44.93
user0032047,13.58
user0088892,22.98
user0059827,10.01
user0003651,25.32
user0106229,649.45
user0113723,12.29
user0012428,10.25
user0034131,31.42
user0079593,23.01
user0098936,22.58
user0058430,10.58
user0058977,11.47
user0075640,23.78
user0003555,10.83
user0023753,23.66
user0010403,28.61
user0068358,297.74
user0094185,43.52
user0017532,17.77
user0041093,10.11
user0023692,51.45
user0001995,16.48
user0004205,21.88
user0055682,11.68
user0005803,76.74
user0007905,11.23
user0006245,535.18
user0097494,35.24
user0020507,86.99
user0066479,11.49
user0006091,11.7
user0090323,11
user0102125,24.17
user0111483,530.91
user0107202,24.97
user0037361,11.61
user0102175,11.19
user0092282,14.92
user0038492,14.43
user0099722,16.58
user0059244,10.77
user0032269,43.56
user0028715,11.2
user0038099,10.84
user0080351,11.28
user0019402,11.69
user0043724,719.57
user0032726,32.80
user0015065,22.33
user0000887,11.16
user0049155,10.81
user0091714,34.99
user0049763,24.85
user0093669,31.75
user0099542,20.12
user0037144,11.2
user0038797,48.15
user0033045,60.72
user0013315,10.75
user0077518,10.98
user0062902,10.84
user0105246,42.89
user0038257,10.08
user0076913,12.71
user0004772,11.42
user0118013,367.71
user0020528,35.85
user0120046,34.37
user0044478,11.42
user0062571,22.19
user0103335,37.32
user0012828,71.25
user0012625,28.20
user0091726,11.33
user0045383,752.24
user0068618,51.10
user0013139,11.33
user0035237,11.28
user0105581,22.31
user0095173,15.71
user0052094,656.74
user0001063,36.38
user0077484,422.60
user0037673,10.81
user0031931,30.92
user0058414,37.79
user0054315,22.09
user0089625,22.28
user0093979,10.04
user0065652,24.19
user0073731,21.51
user0031937,172.73
user0048837,618.96
user0044154,23.92
user0037186,31.45
user0030516,146.18
user0001006,129.82
user0066749,11.2
user0108853,196.07
user0068273,79.55
user0045392,48.10
user0056364,10.01
user0004580,32.42
user0086108,22.08
user0047820,11.16
user0063396,32.41
user0077850,71.75
user0036617,10.18
user0042886,11.21
user0004170,45.89
user0024885,58.42
user0111325,11
user0109187,10.61
user0027569,10.74
user0039262,44.83
user0045951,10.84
user0100337,182.05
user0086790,12.24
user0014255,11.47
user0046420,11.6
user0105578,22.07
user0044601,10.88
user0034419,11.16
user0111211,10.05
user0080764,264.36
user0116306,21.16
user0101519,10.74
user0050913,35.68
user0089322,12.63
user0095894,61.29
user0057934,22.66
user0050051,99.71
user0033371,11.42
user0098023,131.43
user0022915,28.19
user0007696,23.09
user0104498,10.92
user0061538,12.4
user0058016,10.75
user0041758,36.34
user0105671,102.44
user0084330,32.84
user0087262,33.66
user0053329,11.1
user0118110,43.58
user0103658,65.11
user0027890,235.13
user0106123,10.86
user0069990,100.45
user0114972,10.98
user0019811,10.14
user0068098,128.07
user0056670,10.67
user0011205,67.90
user0026211,31.14
user0029446,12.41
user0057672,22.08
user0108223,12.91
user0085057,85.03
user0079937,15.88
user0064542,236.01
user0115394,10.46
user0040858,11.27
user0077180,11.67
user0014442,489.83
user0081126,22.35
user0023298,11.7
user0018962,37.69
user0112836,157.81
user0112025,470.86
user0076293,11.54
user0094347,11.29
user0034328,15.26
user0080471,35.71
user0111979,10.53
user0089587,10.45
user0088144,26.46
user0070084,11.06
user0114012,25.26
user0042500,16.29
user0021391,21.90
user0038980,20.01
user0109075,22.88
user0006585,534.81
user0057743,21.33
user0115323,10.22
user0027837,10.95
user0018868,21.85
user0070380,60.07
user0093797,23.17
user0043859,46.09
user0066519,21.59
user0109862,59.85
user0077821,10.83
user0079701,22.78
user0070349,23.41
user0045034,107.03
user0018485,23.94
user0019252,11.26
user0107842,1657.16
user0096874,12.59
user0092897,31.84
user0006085,24.29
user0047144,22.22
user0117531,11.52
user0062111,10.78
user0019819,117.78
user0089261,32.85
user0003454,17.33
user0046693,355.76
user0096813,11.18
user0074172,40.61
user0016879,11.03
user0031396,10.14
user0007893,524.62
user0059951,21.84
user0069611,87.83
user0106872,42.27
user0060000,14.94
user0080588,54.42
user0061806,10.77
